"","state","date","vaccinations"
"766","Bureau of Prisons",2021-01-28,1097
"767","Bureau of Prisons",2021-01-29,1206
"768","Bureau of Prisons",2021-01-30,1086
"769","Bureau of Prisons",2021-01-31,1029
"770","Bureau of Prisons",2021-02-01,989
"771","Bureau of Prisons",2021-02-02,977
"772","Bureau of Prisons",2021-02-03,990
"773","Bureau of Prisons",2021-02-04,1097
"774","Bureau of Prisons",2021-02-05,1201
"775","Bureau of Prisons",2021-02-06,1239
"776","Bureau of Prisons",2021-02-07,1293
"777","Bureau of Prisons",2021-02-08,1293
"778","Bureau of Prisons",2021-02-09,1242
"779","Bureau of Prisons",2021-02-10,1214
"780","Bureau of Prisons",2021-02-11,1140
"781","Bureau of Prisons",2021-02-12,1065
"782","Bureau of Prisons",2021-02-13,1044
"783","Bureau of Prisons",2021-02-14,1033
"784","Bureau of Prisons",2021-02-15,1071
"785","Bureau of Prisons",2021-02-16,1007
"786","Bureau of Prisons",2021-02-17,838
"787","Bureau of Prisons",2021-02-18,696
"788","Bureau of Prisons",2021-02-19,614
"789","Bureau of Prisons",2021-02-20,592
"790","Bureau of Prisons",2021-02-21,672
"791","Bureau of Prisons",2021-02-22,646
"792","Bureau of Prisons",2021-02-23,665
"793","Bureau of Prisons",2021-02-24,731
"794","Bureau of Prisons",2021-02-25,864
"795","Bureau of Prisons",2021-02-26,1069
"796","Bureau of Prisons",2021-02-27,1166
"797","Bureau of Prisons",2021-02-28,1145
"798","Bureau of Prisons",2021-03-01,1134
"799","Bureau of Prisons",2021-03-02,1180
"800","Bureau of Prisons",2021-03-03,1288
"801","Bureau of Prisons",2021-03-04,1611
"802","Bureau of Prisons",2021-03-05,1819
"803","Bureau of Prisons",2021-03-06,1789
"804","Bureau of Prisons",2021-03-07,1699
"805","Bureau of Prisons",2021-03-08,1699
"806","Bureau of Prisons",2021-03-09,1648
"807","Bureau of Prisons",2021-03-10,1501
"808","Bureau of Prisons",2021-03-11,1407
"809","Bureau of Prisons",2021-03-12,1238
"810","Bureau of Prisons",2021-03-13,1275
"811","Bureau of Prisons",2021-03-14,1216
"812","Bureau of Prisons",2021-03-15,1216
"813","Bureau of Prisons",2021-03-16,1214
"814","Bureau of Prisons",2021-03-17,1242
"815","Bureau of Prisons",2021-03-18,1139
"816","Bureau of Prisons",2021-03-19,1078
"817","Bureau of Prisons",2021-03-20,1046
"818","Bureau of Prisons",2021-03-21,1168
"819","Bureau of Prisons",2021-03-22,1196
"820","Bureau of Prisons",2021-03-23,1171
"821","Bureau of Prisons",2021-03-24,1199
"822","Bureau of Prisons",2021-03-25,1571
"823","Bureau of Prisons",2021-03-26,1796
"824","Bureau of Prisons",2021-03-27,1879
"825","Bureau of Prisons",2021-03-28,1846
"826","Bureau of Prisons",2021-03-29,1819
"827","Bureau of Prisons",2021-03-30,1808
"828","Bureau of Prisons",2021-03-31,1679
"829","Bureau of Prisons",2021-04-01,1757
"830","Bureau of Prisons",2021-04-02,1723
"831","Bureau of Prisons",2021-04-03,1516
"832","Bureau of Prisons",2021-04-04,1488
"833","Bureau of Prisons",2021-04-05,1488
"834","Bureau of Prisons",2021-04-06,1489
"835","Bureau of Prisons",2021-04-07,1616
"836","Bureau of Prisons",2021-04-08,1738
"837","Bureau of Prisons",2021-04-09,1730
"838","Bureau of Prisons",2021-04-10,2023
"839","Bureau of Prisons",2021-04-11,2100
"840","Bureau of Prisons",2021-04-12,2104
"841","Bureau of Prisons",2021-04-13,2108
"842","Bureau of Prisons",2021-04-14,2155
"843","Bureau of Prisons",2021-04-15,1281
"844","Bureau of Prisons",2021-04-16,1227
"845","Bureau of Prisons",2021-04-17,1007
"846","Bureau of Prisons",2021-04-18,917
"847","Bureau of Prisons",2021-04-19,913
"848","Bureau of Prisons",2021-04-20,903
"849","Bureau of Prisons",2021-04-21,826
"850","Bureau of Prisons",2021-04-22,1271
"851","Bureau of Prisons",2021-04-23,1168
"852","Bureau of Prisons",2021-04-24,1280
"853","Bureau of Prisons",2021-04-25,1315
"854","Bureau of Prisons",2021-04-26,1315
"855","Bureau of Prisons",2021-04-27,1308
"856","Bureau of Prisons",2021-04-28,1321
"857","Bureau of Prisons",2021-04-29,1514
"858","Bureau of Prisons",2021-04-30,1618
"859","Bureau of Prisons",2021-05-01,1664
"860","Bureau of Prisons",2021-05-02,1651
"861","Bureau of Prisons",2021-05-03,1651
"862","Bureau of Prisons",2021-05-04,1651
"863","Bureau of Prisons",2021-05-05,1634
"864","Bureau of Prisons",2021-05-06,1456
"865","Bureau of Prisons",2021-05-07,1431
"866","Bureau of Prisons",2021-05-08,1093
"867","Bureau of Prisons",2021-05-09,1382
"868","Bureau of Prisons",2021-05-10,1382
"869","Bureau of Prisons",2021-05-11,1384
"870","Bureau of Prisons",2021-05-12,1327
"871","Bureau of Prisons",2021-05-13,1122
"872","Bureau of Prisons",2021-05-14,714
"873","Bureau of Prisons",2021-05-15,1307
"874","Bureau of Prisons",2021-05-16,1041
"875","Bureau of Prisons",2021-05-17,1041
"876","Bureau of Prisons",2021-05-18,1043
"877","Bureau of Prisons",2021-05-19,1111
"878","Bureau of Prisons",2021-05-20,1081
"879","Bureau of Prisons",2021-05-21,1367
"880","Bureau of Prisons",2021-05-22,874
"881","Bureau of Prisons",2021-05-23,781
"882","Bureau of Prisons",2021-05-24,837
"883","Bureau of Prisons",2021-05-25,831
"884","Bureau of Prisons",2021-05-26,772
"885","Bureau of Prisons",2021-05-27,817
"886","Bureau of Prisons",2021-05-28,745
"887","Bureau of Prisons",2021-05-29,825
"888","Bureau of Prisons",2021-05-30,825
"889","Bureau of Prisons",2021-05-31,798
"890","Bureau of Prisons",2021-06-01,826
"891","Bureau of Prisons",2021-06-02,755
"892","Bureau of Prisons",2021-06-03,508
"893","Bureau of Prisons",2021-06-04,396
"894","Bureau of Prisons",2021-06-05,418
"895","Bureau of Prisons",2021-06-06,418
"896","Bureau of Prisons",2021-06-07,389
"897","Bureau of Prisons",2021-06-08,416
"898","Bureau of Prisons",2021-06-09,469
"899","Bureau of Prisons",2021-06-10,427
"900","Bureau of Prisons",2021-06-11,428
"901","California",2021-01-13,75188
"902","California",2021-01-14,79496
"903","California",2021-01-15,85553
"904","California",2021-01-16,88381
"905","California",2021-01-17,90079
"906","California",2021-01-18,91210
"907","California",2021-01-19,92018
"908","California",2021-01-20,91549
"909","California",2021-01-21,94083
"910","California",2021-01-22,104389
"911","California",2021-01-23,119770
"912","California",2021-01-24,133316
"913","California",2021-01-25,138153
"914","California",2021-01-26,140878
"915","California",2021-01-27,149620
"916","California",2021-01-28,159000
"917","California",2021-01-29,158126
"918","California",2021-01-30,155366
"919","California",2021-01-31,155063
"920","California",2021-02-01,160379
"921","California",2021-02-02,156749
"922","California",2021-02-03,155950
"923","California",2021-02-04,139561
"924","California",2021-02-05,144296
"925","California",2021-02-06,148831
"926","California",2021-02-07,171402
"927","California",2021-02-08,175654
"928","California",2021-02-09,177237
"929","California",2021-02-10,183712
"930","California",2021-02-11,201580
"931","California",2021-02-12,202925
"932","California",2021-02-13,203565
"933","California",2021-02-14,190746
"934","California",2021-02-15,190404
"935","California",2021-02-16,203788
"936","California",2021-02-17,195102
"937","California",2021-02-18,194468
"938","California",2021-02-19,231928
"939","California",2021-02-20,234166
"940","California",2021-02-21,233297
"941","California",2021-02-22,227005
"942","California",2021-02-23,216733
"943","California",2021-02-24,221857
"944","California",2021-02-25,223997
"945","California",2021-02-26,192335
"946","California",2021-02-27,194965
"947","California",2021-02-28,195368
"948","California",2021-03-01,214479
"949","California",2021-03-02,252715
"950","California",2021-03-03,265023
"951","California",2021-03-04,256584
"952","California",2021-03-05,251504
"953","California",2021-03-06,264079
"954","California",2021-03-07,259101
"955","California",2021-03-08,242771
"956","California",2021-03-09,204065
"957","California",2021-03-10,190191
"958","California",2021-03-11,194328
"959","California",2021-03-12,193794
"960","California",2021-03-13,209548
"961","California",2021-03-14,178375
"962","California",2021-03-15,214448
"963","California",2021-03-16,251553
"964","California",2021-03-17,299789
"965","California",2021-03-18,334655
"966","California",2021-03-19,350707
"967","California",2021-03-20,342038
"968","California",2021-03-21,403543
"969","California",2021-03-22,392009
"970","California",2021-03-23,380370
"971","California",2021-03-24,361552
"972","California",2021-03-25,357025
"973","California",2021-03-26,377779
"974","California",2021-03-27,381256
"975","California",2021-03-28,375263
"976","California",2021-03-29,378982
"977","California",2021-03-30,367579
"978","California",2021-03-31,361646
"979","California",2021-04-01,363128
"980","California",2021-04-02,351209
"981","California",2021-04-03,357814
"982","California",2021-04-04,375343
"983","California",2021-04-05,372228
"984","California",2021-04-06,366223
"985","California",2021-04-07,377497
"986","California",2021-04-08,377051
"987","California",2021-04-09,391393
"988","California",2021-04-10,404572
"989","California",2021-04-11,398820
"990","California",2021-04-12,388844
"991","California",2021-04-13,391650
"992","California",2021-04-14,407905
"993","California",2021-04-15,428384
"994","California",2021-04-16,474575
"995","California",2021-04-17,469733
"996","California",2021-04-18,476835
"997","California",2021-04-19,486322
"998","California",2021-04-20,494575
"999","California",2021-04-21,470327
"1000","California",2021-04-22,448969
"1001","California",2021-04-23,382776
"1002","California",2021-04-24,390331
"1003","California",2021-04-25,386663
"1004","California",2021-04-26,387965
"1005","California",2021-04-27,383386
"1006","California",2021-04-28,375225
"1007","California",2021-04-29,367495
"1008","California",2021-04-30,356625
"1009","California",2021-05-01,359825
"1010","California",2021-05-02,340912
"1011","California",2021-05-03,318725
"1012","California",2021-05-04,299430
"1013","California",2021-05-05,290114
"1014","California",2021-05-06,291408
"1015","California",2021-05-07,306331
"1016","California",2021-05-08,277007
"1017","California",2021-05-09,274950
"1018","California",2021-05-10,293713
"1019","California",2021-05-11,309119
"1020","California",2021-05-12,306629
"1021","California",2021-05-13,298328
"1022","California",2021-05-14,278877
"1023","California",2021-05-15,279347
"1024","California",2021-05-16,286457
"1025","California",2021-05-17,271943
"1026","California",2021-05-18,269324
"1027","California",2021-05-19,278632
"1028","California",2021-05-20,281184
"1029","California",2021-05-21,294001
"1030","California",2021-05-22,285578
"1031","California",2021-05-23,276166
"1032","California",2021-05-24,268071
"1033","California",2021-05-25,258249
"1034","California",2021-05-26,244708
"1035","California",2021-05-27,230733
"1036","California",2021-05-28,213782
"1037","California",2021-05-29,193204
"1038","California",2021-05-30,173351
"1039","California",2021-05-31,164126
"1040","California",2021-06-01,163850
"1041","California",2021-06-02,148096
"1042","California",2021-06-03,138318
"1043","California",2021-06-04,135908
"1044","California",2021-06-05,151983
"1045","California",2021-06-06,155589
"1046","California",2021-06-07,167724
"1047","California",2021-06-08,165790
"1048","California",2021-06-09,178150
"1049","California",2021-06-10,161232
"1050","California",2021-06-11,161902
"1051","Colorado",2021-01-13,15237
"1052","Colorado",2021-01-14,15139
"1053","Colorado",2021-01-15,15935
"1054","Colorado",2021-01-16,15580
"1055","Colorado",2021-01-17,15367
"1056","Colorado",2021-01-18,15225
"1057","Colorado",2021-01-19,15123
"1058","Colorado",2021-01-20,14396
"1059","Colorado",2021-01-21,14070
"1060","Colorado",2021-01-22,15007
"1061","Colorado",2021-01-23,12934
"1062","Colorado",2021-01-24,19033
"1063","Colorado",2021-01-25,18872
"1064","Colorado",2021-01-26,18208
"1065","Colorado",2021-01-27,19156
"1066","Colorado",2021-01-28,20359
"1067","Colorado",2021-01-29,20657
"1068","Colorado",2021-01-30,24010
"1069","Colorado",2021-01-31,19248
"1070","Colorado",2021-02-01,20272
"1071","Colorado",2021-02-02,20514
"1072","Colorado",2021-02-03,20371
"1073","Colorado",2021-02-04,20460
"1074","Colorado",2021-02-05,19975
"1075","Colorado",2021-02-06,21358
"1076","Colorado",2021-02-07,22952
"1077","Colorado",2021-02-08,23168
"1078","Colorado",2021-02-09,22316
"1079","Colorado",2021-02-10,24274
"1080","Colorado",2021-02-11,25169
"1081","Colorado",2021-02-12,26131
"1082","Colorado",2021-02-13,27246
"1083","Colorado",2021-02-14,28130
"1084","Colorado",2021-02-15,30249
"1085","Colorado",2021-02-16,34720
"1086","Colorado",2021-02-17,33875
"1087","Colorado",2021-02-18,33990
"1088","Colorado",2021-02-19,41118
"1089","Colorado",2021-02-20,40331
"1090","Colorado",2021-02-21,39336
"1091","Colorado",2021-02-22,38285
"1092","Colorado",2021-02-23,33267
"1093","Colorado",2021-02-24,34876
"1094","Colorado",2021-02-25,34456
"1095","Colorado",2021-02-26,27248
"1096","Colorado",2021-02-27,22403
"1097","Colorado",2021-02-28,24202
"1098","Colorado",2021-03-01,25887
"1099","Colorado",2021-03-02,27913
"1100","Colorado",2021-03-03,27679
"1101","Colorado",2021-03-04,28668
"1102","Colorado",2021-03-05,29383
"1103","Colorado",2021-03-06,36492
"1104","Colorado",2021-03-07,36417
"1105","Colorado",2021-03-08,30650
"1106","Colorado",2021-03-09,31695
"1107","Colorado",2021-03-10,33203
"1108","Colorado",2021-03-11,38451
"1109","Colorado",2021-03-12,41169
"1110","Colorado",2021-03-13,42625
"1111","Colorado",2021-03-14,36020
"1112","Colorado",2021-03-15,43751
"1113","Colorado",2021-03-16,42517
"1114","Colorado",2021-03-17,41865
"1115","Colorado",2021-03-18,37878
"1116","Colorado",2021-03-19,37605
"1117","Colorado",2021-03-20,44230
"1118","Colorado",2021-03-21,53105
"1119","Colorado",2021-03-22,48992
"1120","Colorado",2021-03-23,51727
"1121","Colorado",2021-03-24,50937
"1122","Colorado",2021-03-25,51384
"1123","Colorado",2021-03-26,51867
"1124","Colorado",2021-03-27,44676
"1125","Colorado",2021-03-28,45531
"1126","Colorado",2021-03-29,46590
"1127","Colorado",2021-03-30,47840
"1128","Colorado",2021-03-31,49594
"1129","Colorado",2021-04-01,51019
"1130","Colorado",2021-04-02,51519
"1131","Colorado",2021-04-03,53895
"1132","Colorado",2021-04-04,55017
"1133","Colorado",2021-04-05,53844
"1134","Colorado",2021-04-06,53228
"1135","Colorado",2021-04-07,55430
"1136","Colorado",2021-04-08,54810
"1137","Colorado",2021-04-09,54395
"1138","Colorado",2021-04-10,55437
"1139","Colorado",2021-04-11,54577
"1140","Colorado",2021-04-12,61132
"1141","Colorado",2021-04-13,63731
"1142","Colorado",2021-04-14,64075
"1143","Colorado",2021-04-15,64837
"1144","Colorado",2021-04-16,65974
"1145","Colorado",2021-04-17,64067
"1146","Colorado",2021-04-18,64895
"1147","Colorado",2021-04-19,62680
"1148","Colorado",2021-04-20,60973
"1149","Colorado",2021-04-21,59197
"1150","Colorado",2021-04-22,60061
"1151","Colorado",2021-04-23,60260
"1152","Colorado",2021-04-24,51089
"1153","Colorado",2021-04-25,60028
"1154","Colorado",2021-04-26,56378
"1155","Colorado",2021-04-27,55430
"1156","Colorado",2021-04-28,54540
"1157","Colorado",2021-04-29,54930
"1158","Colorado",2021-04-30,53491
"1159","Colorado",2021-05-01,62007
"1160","Colorado",2021-05-02,48342
"1161","Colorado",2021-05-03,47140
"1162","Colorado",2021-05-04,46187
"1163","Colorado",2021-05-05,46552
"1164","Colorado",2021-05-06,46177
"1165","Colorado",2021-05-07,46468
"1166","Colorado",2021-05-08,44615
"1167","Colorado",2021-05-09,47403
"1168","Colorado",2021-05-10,50381
"1169","Colorado",2021-05-11,50990
"1170","Colorado",2021-05-12,47852
"1171","Colorado",2021-05-13,43329
"1172","Colorado",2021-05-14,42427
"1173","Colorado",2021-05-15,41545
"1174","Colorado",2021-05-16,40681
"1175","Colorado",2021-05-17,37737
"1176","Colorado",2021-05-18,35809
"1177","Colorado",2021-05-19,38053
"1178","Colorado",2021-05-20,38614
"1179","Colorado",2021-05-21,31740
"1180","Colorado",2021-05-22,39734
"1181","Colorado",2021-05-23,36320
"1182","Colorado",2021-05-24,35621
"1183","Colorado",2021-05-25,36113
"1184","Colorado",2021-05-26,34550
"1185","Colorado",2021-05-27,33461
"1186","Colorado",2021-05-28,37636
"1187","Colorado",2021-05-29,27345
"1188","Colorado",2021-05-30,25983
"1189","Colorado",2021-05-31,25036
"1190","Colorado",2021-06-01,22932
"1191","Colorado",2021-06-02,21055
"1192","Colorado",2021-06-03,20413
"1193","Colorado",2021-06-04,19676
"1194","Colorado",2021-06-05,15731
"1195","Colorado",2021-06-06,16765
"1196","Colorado",2021-06-07,18904
"1197","Colorado",2021-06-08,22175
"1198","Colorado",2021-06-09,19758
"1199","Colorado",2021-06-10,20480
"1200","Colorado",2021-06-11,21107
"1201","Connecticut",2021-01-13,10480
"1202","Connecticut",2021-01-14,10251
"1203","Connecticut",2021-01-15,11490
"1204","Connecticut",2021-01-16,11346
"1205","Connecticut",2021-01-17,11260
"1206","Connecticut",2021-01-18,11202
"1207","Connecticut",2021-01-19,11161
"1208","Connecticut",2021-01-20,11609
"1209","Connecticut",2021-01-21,13259
"1210","Connecticut",2021-01-22,14511
"1211","Connecticut",2021-01-23,15716
"1212","Connecticut",2021-01-24,16292
"1213","Connecticut",2021-01-25,16094
"1214","Connecticut",2021-01-26,16160
"1215","Connecticut",2021-01-27,16836
"1216","Connecticut",2021-01-28,16636
"1217","Connecticut",2021-01-29,16561
"1218","Connecticut",2021-01-30,16342
"1219","Connecticut",2021-01-31,16444
"1220","Connecticut",2021-02-01,16856
"1221","Connecticut",2021-02-02,16207
"1222","Connecticut",2021-02-03,14860
"1223","Connecticut",2021-02-04,14381
"1224","Connecticut",2021-02-05,14140
"1225","Connecticut",2021-02-06,14030
"1226","Connecticut",2021-02-07,13871
"1227","Connecticut",2021-02-08,13309
"1228","Connecticut",2021-02-09,14033
"1229","Connecticut",2021-02-10,15677
"1230","Connecticut",2021-02-11,16918
"1231","Connecticut",2021-02-12,17762
"1232","Connecticut",2021-02-13,19338
"1233","Connecticut",2021-02-14,20109
"1234","Connecticut",2021-02-15,21501
"1235","Connecticut",2021-02-16,22403
"1236","Connecticut",2021-02-17,23349
"1237","Connecticut",2021-02-18,23848
"1238","Connecticut",2021-02-19,27991
"1239","Connecticut",2021-02-20,27579
"1240","Connecticut",2021-02-21,26547
"1241","Connecticut",2021-02-22,27122
"1242","Connecticut",2021-02-23,25963
"1243","Connecticut",2021-02-24,24835
"1244","Connecticut",2021-02-25,22680
"1245","Connecticut",2021-02-26,18791
"1246","Connecticut",2021-02-27,18913
"1247","Connecticut",2021-02-28,20562
"1248","Connecticut",2021-03-01,21218
"1249","Connecticut",2021-03-02,21039
"1250","Connecticut",2021-03-03,21335
"1251","Connecticut",2021-03-04,23052
"1252","Connecticut",2021-03-05,23909
"1253","Connecticut",2021-03-06,25272
"1254","Connecticut",2021-03-07,27307
"1255","Connecticut",2021-03-08,28223
"1256","Connecticut",2021-03-09,29362
"1257","Connecticut",2021-03-10,30172
"1258","Connecticut",2021-03-11,30998
"1259","Connecticut",2021-03-12,31976
"1260","Connecticut",2021-03-13,36344
"1261","Connecticut",2021-03-14,30845
"1262","Connecticut",2021-03-15,30511
"1263","Connecticut",2021-03-16,30664
"1264","Connecticut",2021-03-17,30144
"1265","Connecticut",2021-03-18,30092
"1266","Connecticut",2021-03-19,29447
"1267","Connecticut",2021-03-20,24994
"1268","Connecticut",2021-03-21,30223
"1269","Connecticut",2021-03-22,30843
"1270","Connecticut",2021-03-23,30939
"1271","Connecticut",2021-03-24,31102
"1272","Connecticut",2021-03-25,31745
