"","state","date","stringency_index","stringency_index_for_display","stringency_legacy_index","stringency_legacy_index_for_display","government_response_index","government_response_index_for_display","containment_health_index","containment_health_index_for_display","economic_support_index","economic_support_index_for_display"
"21476","Rhode Island",2020-11-11,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21477","Rhode Island",2020-11-12,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21478","Rhode Island",2020-11-13,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21479","Rhode Island",2020-11-14,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21480","Rhode Island",2020-11-15,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21481","Rhode Island",2020-11-16,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21482","Rhode Island",2020-11-17,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21483","Rhode Island",2020-11-18,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21484","Rhode Island",2020-11-19,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21485","Rhode Island",2020-11-20,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21486","Rhode Island",2020-11-21,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21487","Rhode Island",2020-11-22,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21488","Rhode Island",2020-11-23,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21489","Rhode Island",2020-11-24,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21490","Rhode Island",2020-11-25,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21491","Rhode Island",2020-11-26,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21492","Rhode Island",2020-11-27,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21493","Rhode Island",2020-11-28,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21494","Rhode Island",2020-11-29,62.04,62.04,65,65,69.27,69.27,66.67,66.67,87.5,87.5
"21495","Rhode Island",2020-11-30,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21496","Rhode Island",2020-12-01,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21497","Rhode Island",2020-12-02,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21498","Rhode Island",2020-12-03,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21499","Rhode Island",2020-12-04,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21500","Rhode Island",2020-12-05,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21501","Rhode Island",2020-12-06,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21502","Rhode Island",2020-12-07,64.81,64.81,67.86,67.86,70.83,70.83,68.45,68.45,87.5,87.5
"21503","Rhode Island",2020-12-08,68.52,68.52,71.43,71.43,72.92,72.92,70.83,70.83,87.5,87.5
"21504","Rhode Island",2020-12-09,68.52,68.52,71.43,71.43,72.92,72.92,70.83,70.83,87.5,87.5
"21505","Rhode Island",2020-12-10,68.52,68.52,71.43,71.43,72.92,72.92,70.83,70.83,87.5,87.5
"21506","Rhode Island",2020-12-11,68.52,68.52,71.43,71.43,72.92,72.92,70.83,70.83,87.5,87.5
"21507","Rhode Island",2020-12-12,68.52,68.52,71.43,71.43,72.92,72.92,70.83,70.83,87.5,87.5
"21508","Rhode Island",2020-12-13,68.52,68.52,71.43,71.43,72.92,72.92,70.83,70.83,87.5,87.5
"21509","Rhode Island",2020-12-14,68.52,68.52,71.43,71.43,74.17,74.17,72.26,72.26,87.5,87.5
"21510","Rhode Island",2020-12-15,68.52,68.52,71.43,71.43,74.17,74.17,72.26,72.26,87.5,87.5
"21511","Rhode Island",2020-12-16,68.52,68.52,71.43,71.43,74.17,74.17,72.26,72.26,87.5,87.5
"21512","Rhode Island",2020-12-17,68.52,68.52,71.43,71.43,74.17,74.17,72.26,72.26,87.5,87.5
"21513","Rhode Island",2020-12-18,68.52,68.52,71.43,71.43,74.17,74.17,72.26,72.26,87.5,87.5
"21514","Rhode Island",2020-12-19,68.52,68.52,71.43,71.43,74.17,74.17,72.26,72.26,87.5,87.5
"21515","Rhode Island",2020-12-20,68.52,68.52,71.43,71.43,74.17,74.17,72.26,72.26,87.5,87.5
"21516","Rhode Island",2020-12-21,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21517","Rhode Island",2020-12-22,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21518","Rhode Island",2020-12-23,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21519","Rhode Island",2020-12-24,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21520","Rhode Island",2020-12-25,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21521","Rhode Island",2020-12-26,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21522","Rhode Island",2020-12-27,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21523","Rhode Island",2020-12-28,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21524","Rhode Island",2020-12-29,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21525","Rhode Island",2020-12-30,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21526","Rhode Island",2020-12-31,62.96,62.96,71.43,71.43,71.04,71.04,68.69,68.69,87.5,87.5
"21527","Rhode Island",2021-01-01,62.96,62.96,71.43,71.43,72.29,72.29,70.12,70.12,87.5,87.5
"21528","Rhode Island",2021-01-02,62.96,62.96,71.43,71.43,72.29,72.29,70.12,70.12,87.5,87.5
"21529","Rhode Island",2021-01-03,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21530","Rhode Island",2021-01-04,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21531","Rhode Island",2021-01-05,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21532","Rhode Island",2021-01-06,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21533","Rhode Island",2021-01-07,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21534","Rhode Island",2021-01-08,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21535","Rhode Island",2021-01-09,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21536","Rhode Island",2021-01-10,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21537","Rhode Island",2021-01-11,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21538","Rhode Island",2021-01-12,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21539","Rhode Island",2021-01-13,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21540","Rhode Island",2021-01-14,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21541","Rhode Island",2021-01-15,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21542","Rhode Island",2021-01-16,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21543","Rhode Island",2021-01-17,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21544","Rhode Island",2021-01-18,62.96,62.96,71.43,71.43,67.6,67.6,70.12,70.12,50,50
"21545","Rhode Island",2021-01-19,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21546","Rhode Island",2021-01-20,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21547","Rhode Island",2021-01-21,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21548","Rhode Island",2021-01-22,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21549","Rhode Island",2021-01-23,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21550","Rhode Island",2021-01-24,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21551","Rhode Island",2021-01-25,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21552","Rhode Island",2021-01-26,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21553","Rhode Island",2021-01-27,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21554","Rhode Island",2021-01-28,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21555","Rhode Island",2021-01-29,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21556","Rhode Island",2021-01-30,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21557","Rhode Island",2021-01-31,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21558","Rhode Island",2021-02-01,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21559","Rhode Island",2021-02-02,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21560","Rhode Island",2021-02-03,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21561","Rhode Island",2021-02-04,59.26,59.26,67.86,67.86,65.52,65.52,67.74,67.74,50,50
"21562","Rhode Island",2021-02-05,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21563","Rhode Island",2021-02-06,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21564","Rhode Island",2021-02-07,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21565","Rhode Island",2021-02-08,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21566","Rhode Island",2021-02-09,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21567","Rhode Island",2021-02-10,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21568","Rhode Island",2021-02-11,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21569","Rhode Island",2021-02-12,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21570","Rhode Island",2021-02-13,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21571","Rhode Island",2021-02-14,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21572","Rhode Island",2021-02-15,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21573","Rhode Island",2021-02-16,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21574","Rhode Island",2021-02-17,56.48,56.48,65,65,63.96,63.96,65.95,65.95,50,50
"21575","Rhode Island",2021-02-18,56.48,56.48,65,65,65.21,65.21,67.38,67.38,50,50
"21576","Rhode Island",2021-02-19,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21577","Rhode Island",2021-02-20,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21578","Rhode Island",2021-02-21,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21579","Rhode Island",2021-02-22,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21580","Rhode Island",2021-02-23,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21581","Rhode Island",2021-02-24,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21582","Rhode Island",2021-02-25,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21583","Rhode Island",2021-02-26,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21584","Rhode Island",2021-02-27,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21585","Rhode Island",2021-02-28,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21586","Rhode Island",2021-03-01,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21587","Rhode Island",2021-03-02,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21588","Rhode Island",2021-03-03,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21589","Rhode Island",2021-03-04,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21590","Rhode Island",2021-03-05,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21591","Rhode Island",2021-03-06,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21592","Rhode Island",2021-03-07,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21593","Rhode Island",2021-03-08,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21594","Rhode Island",2021-03-09,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21595","Rhode Island",2021-03-10,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21596","Rhode Island",2021-03-11,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21597","Rhode Island",2021-03-12,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21598","Rhode Island",2021-03-13,56.48,56.48,65,65,63.13,63.13,65,65,50,50
"21599","Rhode Island",2021-03-14,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21600","Rhode Island",2021-03-15,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21601","Rhode Island",2021-03-16,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21602","Rhode Island",2021-03-17,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21603","Rhode Island",2021-03-18,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21604","Rhode Island",2021-03-19,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21605","Rhode Island",2021-03-20,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21606","Rhode Island",2021-03-21,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21607","Rhode Island",2021-03-22,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21608","Rhode Island",2021-03-23,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21609","Rhode Island",2021-03-24,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21610","Rhode Island",2021-03-25,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21611","Rhode Island",2021-03-26,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21612","Rhode Island",2021-03-27,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21613","Rhode Island",2021-03-28,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21614","Rhode Island",2021-03-29,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21615","Rhode Island",2021-03-30,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21616","Rhode Island",2021-03-31,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21617","Rhode Island",2021-04-01,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21618","Rhode Island",2021-04-02,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21619","Rhode Island",2021-04-03,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21620","Rhode Island",2021-04-04,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21621","Rhode Island",2021-04-05,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21622","Rhode Island",2021-04-06,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21623","Rhode Island",2021-04-07,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21624","Rhode Island",2021-04-08,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21625","Rhode Island",2021-04-09,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21626","Rhode Island",2021-04-10,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21627","Rhode Island",2021-04-11,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21628","Rhode Island",2021-04-12,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21629","Rhode Island",2021-04-13,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21630","Rhode Island",2021-04-14,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21631","Rhode Island",2021-04-15,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21632","Rhode Island",2021-04-16,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21633","Rhode Island",2021-04-17,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21634","Rhode Island",2021-04-18,56.48,56.48,65,65,64.69,64.69,65,65,62.5,62.5
"21635","Rhode Island",2021-04-19,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21636","Rhode Island",2021-04-20,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21637","Rhode Island",2021-04-21,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21638","Rhode Island",2021-04-22,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21639","Rhode Island",2021-04-23,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21640","Rhode Island",2021-04-24,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21641","Rhode Island",2021-04-25,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21642","Rhode Island",2021-04-26,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21643","Rhode Island",2021-04-27,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21644","Rhode Island",2021-04-28,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21645","Rhode Island",2021-04-29,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21646","Rhode Island",2021-04-30,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21647","Rhode Island",2021-05-01,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21648","Rhode Island",2021-05-02,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21649","Rhode Island",2021-05-03,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21650","Rhode Island",2021-05-04,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21651","Rhode Island",2021-05-05,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21652","Rhode Island",2021-05-06,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21653","Rhode Island",2021-05-07,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21654","Rhode Island",2021-05-08,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21655","Rhode Island",2021-05-09,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21656","Rhode Island",2021-05-10,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21657","Rhode Island",2021-05-11,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21658","Rhode Island",2021-05-12,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21659","Rhode Island",2021-05-13,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21660","Rhode Island",2021-05-14,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21661","Rhode Island",2021-05-15,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21662","Rhode Island",2021-05-16,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21663","Rhode Island",2021-05-17,56.48,56.48,65,65,67.19,67.19,67.86,67.86,62.5,62.5
"21664","Rhode Island",2021-05-18,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21665","Rhode Island",2021-05-19,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21666","Rhode Island",2021-05-20,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21667","Rhode Island",2021-05-21,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21668","Rhode Island",2021-05-22,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21669","Rhode Island",2021-05-23,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21670","Rhode Island",2021-05-24,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21671","Rhode Island",2021-05-25,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21672","Rhode Island",2021-05-26,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21673","Rhode Island",2021-05-27,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21674","Rhode Island",2021-05-28,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21675","Rhode Island",2021-05-29,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21676","Rhode Island",2021-05-30,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21677","Rhode Island",2021-05-31,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21678","Rhode Island",2021-06-01,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21679","Rhode Island",2021-06-02,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21680","Rhode Island",2021-06-03,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21681","Rhode Island",2021-06-04,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21682","Rhode Island",2021-06-05,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21683","Rhode Island",2021-06-06,52.78,52.78,61.43,61.43,63.54,63.54,63.69,63.69,62.5,62.5
"21684","Rhode Island",2021-06-07,NA,52.78,NA,61.43,NA,63.54,NA,63.69,NA,62.5
"21685","Rhode Island",2021-06-08,NA,52.78,NA,61.43,NA,63.54,NA,63.69,NA,62.5
"21686","Rhode Island",2021-06-09,NA,52.78,NA,61.43,NA,63.54,NA,63.69,NA,62.5
"21687","Rhode Island",2021-06-10,NA,52.78,NA,61.43,NA,63.54,NA,63.69,NA,62.5
"21688","Rhode Island",2021-06-11,NA,52.78,NA,61.43,NA,63.54,NA,63.69,NA,62.5
"21689","Rhode Island",2021-06-12,NA,52.78,NA,61.43,NA,63.54,NA,63.69,NA,62.5
"21690","South Carolina",2020-01-01,0,0,0,0,0,0,0,0,0,0
"21691","South Carolina",2020-01-02,0,0,0,0,0,0,0,0,0,0
"21692","South Carolina",2020-01-03,0,0,0,0,0,0,0,0,0,0
"21693","South Carolina",2020-01-04,0,0,0,0,0,0,0,0,0,0
"21694","South Carolina",2020-01-05,0,0,0,0,0,0,0,0,0,0
"21695","South Carolina",2020-01-06,0,0,0,0,0,0,0,0,0,0
"21696","South Carolina",2020-01-07,0,0,0,0,0,0,0,0,0,0
"21697","South Carolina",2020-01-08,0,0,0,0,0,0,0,0,0,0
"21698","South Carolina",2020-01-09,0,0,0,0,0,0,0,0,0,0
"21699","South Carolina",2020-01-10,0,0,0,0,0,0,0,0,0,0
"21700","South Carolina",2020-01-11,0,0,0,0,0,0,0,0,0,0
"21701","South Carolina",2020-01-12,0,0,0,0,0,0,0,0,0,0
"21702","South Carolina",2020-01-13,0,0,0,0,0,0,0,0,0,0
"21703","South Carolina",2020-01-14,0,0,0,0,0,0,0,0,0,0
"21704","South Carolina",2020-01-15,0,0,0,0,0,0,0,0,0,0
"21705","South Carolina",2020-01-16,0,0,0,0,0,0,0,0,0,0
"21706","South Carolina",2020-01-17,0,0,0,0,0,0,0,0,0,0
"21707","South Carolina",2020-01-18,0,0,0,0,0,0,0,0,0,0
"21708","South Carolina",2020-01-19,0,0,0,0,0,0,0,0,0,0
"21709","South Carolina",2020-01-20,0,0,0,0,0,0,0,0,0,0
"21710","South Carolina",2020-01-21,0,0,0,0,0,0,0,0,0,0
"21711","South Carolina",2020-01-22,0,0,0,0,0,0,0,0,0,0
"21712","South Carolina",2020-01-23,0,0,0,0,0,0,0,0,0,0
"21713","South Carolina",2020-01-24,0,0,0,0,0,0,0,0,0,0
"21714","South Carolina",2020-01-25,0,0,0,0,0,0,0,0,0,0
"21715","South Carolina",2020-01-26,0,0,0,0,0,0,0,0,0,0
"21716","South Carolina",2020-01-27,0,0,0,0,0,0,0,0,0,0
"21717","South Carolina",2020-01-28,0,0,0,0,0,0,0,0,0,0
"21718","South Carolina",2020-01-29,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21719","South Carolina",2020-01-30,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21720","South Carolina",2020-01-31,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21721","South Carolina",2020-02-01,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21722","South Carolina",2020-02-02,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21723","South Carolina",2020-02-03,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21724","South Carolina",2020-02-04,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21725","South Carolina",2020-02-05,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21726","South Carolina",2020-02-06,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21727","South Carolina",2020-02-07,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21728","South Carolina",2020-02-08,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21729","South Carolina",2020-02-09,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21730","South Carolina",2020-02-10,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21731","South Carolina",2020-02-11,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21732","South Carolina",2020-02-12,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21733","South Carolina",2020-02-13,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21734","South Carolina",2020-02-14,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21735","South Carolina",2020-02-15,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21736","South Carolina",2020-02-16,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21737","South Carolina",2020-02-17,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21738","South Carolina",2020-02-18,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21739","South Carolina",2020-02-19,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21740","South Carolina",2020-02-20,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21741","South Carolina",2020-02-21,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21742","South Carolina",2020-02-22,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21743","South Carolina",2020-02-23,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
"21744","South Carolina",2020-02-24,5.56,5.56,9.52,9.52,3.12,3.12,3.57,3.57,0,0
