"","state_id","state","region","date","confirmed_total","confirmed_daily_cases","deaths_total","death_daily_cases","vaccine_doses_total","daily_vacc_doses","population","state_covid19_response","gdp_nominal","gdp_per_capita","stringency_index","stringency_index_for_display","stringency_legacy_index","stringency_legacy_index_for_display","government_response_index","government_response_index_for_display","containment_health_index","containment_health_index_for_display","economic_support_index","economic_support_index_for_display","population_in_mil","state_"
"17984",43,"Texas","South",2020-04-19,19282,558,521,20,0,0,28995881,"Texas",1759734.4,59935,72.69,72.69,72.14,72.14,59.37,59.37,64.29,64.29,25,25,2.9,"texas"
"17985",43,"Texas","South",2020-04-20,19847,565,542,21,0,0,28995881,"Texas",1759734.4,59935,72.69,72.69,72.14,72.14,59.37,59.37,64.29,64.29,25,25,2.9,"texas"
"17986",43,"Texas","South",2020-04-21,20785,938,574,32,0,0,28995881,"Texas",1759734.4,59935,72.69,72.69,72.14,72.14,59.37,59.37,64.29,64.29,25,25,2.9,"texas"
"17987",43,"Texas","South",2020-04-22,21577,792,596,22,0,0,28995881,"Texas",1759734.4,59935,72.69,72.69,72.14,72.14,61.46,61.46,66.67,66.67,25,25,2.9,"texas"
"17988",43,"Texas","South",2020-04-23,22797,1220,645,49,0,0,28995881,"Texas",1759734.4,59935,72.69,72.69,72.14,72.14,61.46,61.46,66.67,66.67,25,25,2.9,"texas"
"17989",43,"Texas","South",2020-04-24,23772,975,663,18,0,0,28995881,"Texas",1759734.4,59935,68.98,68.98,68.57,68.57,59.38,59.38,64.29,64.29,25,25,2.9,"texas"
"17990",43,"Texas","South",2020-04-25,24287,515,678,15,0,0,28995881,"Texas",1759734.4,59935,68.98,68.98,68.57,68.57,59.38,59.38,64.29,64.29,25,25,2.9,"texas"
"17991",43,"Texas","South",2020-04-26,25051,764,699,21,0,0,28995881,"Texas",1759734.4,59935,68.98,68.98,68.57,68.57,59.38,59.38,64.29,64.29,25,25,2.9,"texas"
"17992",43,"Texas","South",2020-04-27,25565,514,717,18,0,0,28995881,"Texas",1759734.4,59935,68.98,68.98,68.57,68.57,57.03,57.03,61.61,61.61,25,25,2.9,"texas"
"17993",43,"Texas","South",2020-04-28,26506,941,764,47,0,0,28995881,"Texas",1759734.4,59935,68.98,68.98,68.57,68.57,57.03,57.03,61.61,61.61,25,25,2.9,"texas"
"17994",43,"Texas","South",2020-04-29,27542,1036,803,39,0,0,28995881,"Texas",1759734.4,59935,68.98,68.98,68.57,68.57,57.03,57.03,61.61,61.61,25,25,2.9,"texas"
"17995",43,"Texas","South",2020-04-30,28890,1348,847,44,0,0,28995881,"Texas",1759734.4,59935,68.98,68.98,68.57,68.57,57.03,57.03,61.61,61.61,25,25,2.9,"texas"
"17996",43,"Texas","South",2020-05-01,29970,1080,882,35,0,0,28995881,"Texas",1759734.4,59935,67.13,67.13,68.57,68.57,55.99,55.99,60.42,60.42,25,25,2.9,"texas"
"17997",43,"Texas","South",2020-05-02,31126,1156,917,35,0,0,28995881,"Texas",1759734.4,59935,67.13,67.13,68.57,68.57,55.99,55.99,60.42,60.42,25,25,2.9,"texas"
"17998",43,"Texas","South",2020-05-03,32123,997,940,23,0,0,28995881,"Texas",1759734.4,59935,67.13,67.13,68.57,68.57,55.99,55.99,60.42,60.42,25,25,2.9,"texas"
"17999",43,"Texas","South",2020-05-04,32889,766,965,25,0,0,28995881,"Texas",1759734.4,59935,67.13,67.13,68.57,68.57,55.99,55.99,60.42,60.42,25,25,2.9,"texas"
"18000",43,"Texas","South",2020-05-05,34137,1248,984,19,0,0,28995881,"Texas",1759734.4,59935,67.13,67.13,68.57,68.57,55.99,55.99,60.42,60.42,25,25,2.9,"texas"
"18001",43,"Texas","South",2020-05-06,35225,1088,1013,29,0,0,28995881,"Texas",1759734.4,59935,67.13,67.13,68.57,68.57,55.99,55.99,60.42,60.42,25,25,2.9,"texas"
"18002",43,"Texas","South",2020-05-07,36244,1019,1046,33,0,0,28995881,"Texas",1759734.4,59935,67.13,67.13,68.57,68.57,55.99,55.99,60.42,60.42,25,25,2.9,"texas"
"18003",43,"Texas","South",2020-05-08,37530,1286,1081,35,0,0,28995881,"Texas",1759734.4,59935,67.13,67.13,68.57,68.57,55.99,55.99,60.42,60.42,25,25,2.9,"texas"
"18004",43,"Texas","South",2020-05-09,38983,1453,1117,36,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18005",43,"Texas","South",2020-05-10,39807,824,1150,33,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18006",43,"Texas","South",2020-05-11,40701,894,1179,29,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18007",43,"Texas","South",2020-05-12,42030,1329,1216,37,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18008",43,"Texas","South",2020-05-13,43456,1426,1238,22,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18009",43,"Texas","South",2020-05-14,44701,1245,1309,71,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18010",43,"Texas","South",2020-05-15,45891,1190,1356,47,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18011",43,"Texas","South",2020-05-16,47650,1759,1395,39,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18012",43,"Texas","South",2020-05-17,48630,980,1418,23,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18013",43,"Texas","South",2020-05-18,49400,770,1430,12,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18014",43,"Texas","South",2020-05-19,50740,1340,1465,35,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18015",43,"Texas","South",2020-05-20,51985,1245,1507,42,0,0,28995881,"Texas",1759734.4,59935,65.28,65.28,68.57,68.57,54.95,54.95,59.23,59.23,25,25,2.9,"texas"
"18016",43,"Texas","South",2020-05-21,53279,1294,1530,23,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18017",43,"Texas","South",2020-05-22,53817,538,1541,11,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18018",43,"Texas","South",2020-05-23,54932,1115,1554,13,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18019",43,"Texas","South",2020-05-24,55961,1029,1598,44,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18020",43,"Texas","South",2020-05-25,56434,473,1609,11,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18021",43,"Texas","South",2020-05-26,57468,1034,1623,14,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18022",43,"Texas","South",2020-05-27,58838,1370,1657,34,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18023",43,"Texas","South",2020-05-28,60625,1787,1678,21,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18024",43,"Texas","South",2020-05-29,61254,629,1697,19,0,0,28995881,"Texas",1759734.4,59935,56.94,56.94,61.43,61.43,50.26,50.26,53.87,53.87,25,25,2.9,"texas"
"18025",43,"Texas","South",2020-05-30,63045,1791,1736,39,0,0,28995881,"Texas",1759734.4,59935,44.44,44.44,59.52,59.52,43.23,43.23,45.83,45.83,25,25,2.9,"texas"
"18026",43,"Texas","South",2020-05-31,64744,1699,1753,17,0,0,28995881,"Texas",1759734.4,59935,44.44,44.44,59.52,59.52,43.23,43.23,45.83,45.83,25,25,2.9,"texas"
"18027",43,"Texas","South",2020-06-01,65732,988,1765,12,0,0,28995881,"Texas",1759734.4,59935,44.44,44.44,59.52,59.52,43.23,43.23,45.83,45.83,25,25,2.9,"texas"
"18028",43,"Texas","South",2020-06-02,67569,1837,1789,24,0,0,28995881,"Texas",1759734.4,59935,44.44,44.44,59.52,59.52,43.23,43.23,45.83,45.83,25,25,2.9,"texas"
"18029",43,"Texas","South",2020-06-03,69122,1553,1818,29,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18030",43,"Texas","South",2020-06-04,70802,1680,1855,37,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18031",43,"Texas","South",2020-06-05,72610,1808,1880,25,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18032",43,"Texas","South",2020-06-06,74652,2042,1907,27,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18033",43,"Texas","South",2020-06-07,75697,1045,1917,10,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18034",43,"Texas","South",2020-06-08,76689,992,1928,11,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18035",43,"Texas","South",2020-06-09,78427,1738,1947,19,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18036",43,"Texas","South",2020-06-10,80986,2559,1978,31,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18037",43,"Texas","South",2020-06-11,82940,1954,2008,30,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18038",43,"Texas","South",2020-06-12,85051,2111,2038,30,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18039",43,"Texas","South",2020-06-13,87192,2141,2057,19,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18040",43,"Texas","South",2020-06-14,88779,1587,2074,17,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18041",43,"Texas","South",2020-06-15,90488,1709,2097,23,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18042",43,"Texas","South",2020-06-16,93764,3276,2148,51,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18043",43,"Texas","South",2020-06-17,98119,4355,2186,38,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18044",43,"Texas","South",2020-06-18,101566,3447,2218,32,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18045",43,"Texas","South",2020-06-19,105635,4069,2250,32,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18046",43,"Texas","South",2020-06-20,110250,4615,2280,30,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18047",43,"Texas","South",2020-06-21,113112,2862,2294,14,0,0,28995881,"Texas",1759734.4,59935,41.67,41.67,52.38,52.38,41.67,41.67,44.05,44.05,25,25,2.9,"texas"
"18048",43,"Texas","South",2020-06-22,118222,5110,2317,23,0,0,28995881,"Texas",1759734.4,59935,45.37,45.37,55.95,55.95,44.53,44.53,47.32,47.32,25,25,2.9,"texas"
"18049",43,"Texas","South",2020-06-23,123440,5218,2343,26,0,0,28995881,"Texas",1759734.4,59935,53.7,53.7,57.86,57.86,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18050",43,"Texas","South",2020-06-24,129210,5770,2383,40,0,0,28995881,"Texas",1759734.4,59935,53.7,53.7,57.86,57.86,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18051",43,"Texas","South",2020-06-25,134997,5787,2430,47,0,0,28995881,"Texas",1759734.4,59935,53.7,53.7,57.86,57.86,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18052",43,"Texas","South",2020-06-26,140671,5674,2469,39,0,0,28995881,"Texas",1759734.4,59935,53.7,53.7,57.86,57.86,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18053",43,"Texas","South",2020-06-27,146254,5583,2510,41,0,0,28995881,"Texas",1759734.4,59935,53.7,53.7,57.86,57.86,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18054",43,"Texas","South",2020-06-28,151045,4791,2534,24,0,0,28995881,"Texas",1759734.4,59935,53.7,53.7,57.86,57.86,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18055",43,"Texas","South",2020-06-29,157434,6389,2564,30,0,0,28995881,"Texas",1759734.4,59935,53.7,53.7,57.86,57.86,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18056",43,"Texas","South",2020-06-30,163737,6303,2593,29,0,0,28995881,"Texas",1759734.4,59935,53.7,53.7,57.86,57.86,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18057",43,"Texas","South",2020-07-01,172859,9122,2649,56,0,0,28995881,"Texas",1759734.4,59935,51.85,51.85,55.48,55.48,48.18,48.18,51.49,51.49,25,25,2.9,"texas"
"18058",43,"Texas","South",2020-07-02,180169,7310,2694,45,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,48.96,48.96,52.38,52.38,25,25,2.9,"texas"
"18059",43,"Texas","South",2020-07-03,186319,6150,2748,54,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18060",43,"Texas","South",2020-07-04,192796,6477,2784,36,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18061",43,"Texas","South",2020-07-05,196377,3581,2817,33,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18062",43,"Texas","South",2020-07-06,206410,10033,2872,55,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18063",43,"Texas","South",2020-07-07,216769,10359,2973,101,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18064",43,"Texas","South",2020-07-08,226133,9364,3066,93,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18065",43,"Texas","South",2020-07-09,237792,11659,3200,134,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18066",43,"Texas","South",2020-07-10,247074,9282,3263,63,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18067",43,"Texas","South",2020-07-11,255320,8246,3342,79,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18068",43,"Texas","South",2020-07-12,263551,8231,3432,90,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18069",43,"Texas","South",2020-07-13,270707,7156,3505,73,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18070",43,"Texas","South",2020-07-14,281105,10398,3591,86,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18071",43,"Texas","South",2020-07-15,292477,11372,3745,154,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18072",43,"Texas","South",2020-07-16,306424,13947,3915,170,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18073",43,"Texas","South",2020-07-17,318175,11751,4064,149,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18074",43,"Texas","South",2020-07-18,327611,9436,4193,129,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18075",43,"Texas","South",2020-07-19,335654,8043,4277,84,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18076",43,"Texas","South",2020-07-20,344484,8830,4389,112,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18077",43,"Texas","South",2020-07-21,352767,8283,4505,116,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18078",43,"Texas","South",2020-07-22,364292,11525,4738,233,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18079",43,"Texas","South",2020-07-23,373803,9511,4934,196,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18080",43,"Texas","South",2020-07-24,381162,7359,5116,182,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18081",43,"Texas","South",2020-07-25,390803,9641,5291,175,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18082",43,"Texas","South",2020-07-26,394669,3866,5416,125,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18083",43,"Texas","South",2020-07-27,401119,6450,6112,696,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18084",43,"Texas","South",2020-07-28,409885,8766,6325,213,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18085",43,"Texas","South",2020-07-29,420556,10671,6583,258,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18086",43,"Texas","South",2020-07-30,429579,9023,6839,256,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18087",43,"Texas","South",2020-07-31,440681,11102,6979,140,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18088",43,"Texas","South",2020-08-01,446789,6108,7267,288,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18089",43,"Texas","South",2020-08-02,449977,3188,7284,17,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18090",43,"Texas","South",2020-08-03,459256,9279,7448,164,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18091",43,"Texas","South",2020-08-04,470160,10904,7688,240,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18092",43,"Texas","South",2020-08-05,480704,10544,8069,381,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,51.3,51.3,55.06,55.06,25,25,2.9,"texas"
"18093",43,"Texas","South",2020-08-06,488041,7337,8929,860,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18094",43,"Texas","South",2020-08-07,495960,7919,9205,276,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18095",43,"Texas","South",2020-08-08,502563,6603,9414,209,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18096",43,"Texas","South",2020-08-09,507929,5366,9523,109,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18097",43,"Texas","South",2020-08-10,513939,6010,9615,92,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18098",43,"Texas","South",2020-08-11,522215,8276,9593,0,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18099",43,"Texas","South",2020-08-12,528743,6528,9897,304,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18100",43,"Texas","South",2020-08-13,535743,7000,10135,238,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18101",43,"Texas","South",2020-08-14,545700,9957,10439,304,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18102",43,"Texas","South",2020-08-15,552814,7114,10629,190,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18103",43,"Texas","South",2020-08-16,560484,7670,10763,134,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18104",43,"Texas","South",2020-08-17,565979,5495,10820,57,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18105",43,"Texas","South",2020-08-18,573798,7819,11042,222,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18106",43,"Texas","South",2020-08-19,579406,5608,11285,243,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18107",43,"Texas","South",2020-08-20,584628,5222,11536,251,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18108",43,"Texas","South",2020-08-21,590409,5781,11769,233,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18109",43,"Texas","South",2020-08-22,594188,3779,11922,153,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18110",43,"Texas","South",2020-08-23,598910,4722,12046,124,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18111",43,"Texas","South",2020-08-24,603381,4471,12103,57,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18112",43,"Texas","South",2020-08-25,609534,6153,12277,174,0,0,28995881,"Texas",1759734.4,59935,53.24,53.24,55.48,55.48,49.22,49.22,52.68,52.68,25,25,2.9,"texas"
"18113",43,"Texas","South",2020-08-26,615772,6238,12469,192,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18114",43,"Texas","South",2020-08-27,619814,4042,12691,222,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18115",43,"Texas","South",2020-08-28,625053,5239,12859,168,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18116",43,"Texas","South",2020-08-29,630092,5039,12987,128,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18117",43,"Texas","South",2020-08-30,632865,2773,13064,77,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18118",43,"Texas","South",2020-08-31,636201,3336,13105,41,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18119",43,"Texas","South",2020-09-01,641231,5030,13240,135,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18120",43,"Texas","South",2020-09-02,645406,4175,13417,177,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18121",43,"Texas","South",2020-09-03,648964,3558,13603,186,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18122",43,"Texas","South",2020-09-04,654952,5988,13729,126,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18123",43,"Texas","South",2020-09-05,659411,4459,13873,144,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
"18124",43,"Texas","South",2020-09-06,661911,2500,13950,77,0,0,28995881,"Texas",1759734.4,59935,49.54,49.54,51.9,51.9,47.14,47.14,50.3,50.3,25,25,2.9,"texas"
